TimeOnSite,Age,Gender,AdsClicked,PreviousPurchases,Purchase
-1.4039985953505039,1.7424334879979841,0,3.347444439438891,-0.1666466364469121,0.0
-0.4166325489682373,-1.5702283163505348,0,0.43962936204608366,-0.6531292353031236,1.0
-0.27860859977470254,0.010814817543076486,0,-1.2503312580181514,0.806318561265511,1.0
1.745694602186061,1.0648435734721506,0,3.347444439438891,-1.1396118341593353,0.0
1.0739936688563356,-0.742062865263405,1,0.43962936204608366,-0.1666466364469121,1.0
-0.008177532175997978,1.3659946465947432,0,-0.767485366571227,0.806318561265511,1.0
-0.008177532175997978,1.4412824148753915,0,-0.2846394751243027,-0.1666466364469121,1.0
-0.15376799635715357,0.763692500349558,0,0.6810523077695458,0.31983596240929946,1.0
1.7418396088946553,-1.5702283163505348,0,-1.2503312580181514,-0.6531292353031236,1.0
1.3657314389995294,-1.720803852911831,0,-1.0089083122946891,0.806318561265511,1.0
-0.6271226071731664,-1.0432139383859977,1,0.19820641632262154,-0.1666466364469121,1.0
-0.008177532175997978,1.1401313417527987,0,3.347444439438891,-0.1666466364469121,1.0
-1.779508704524698,-1.2690772432279422,1,0.19820641632262154,-1.1396118341593353,0.0
0.7827689415235759,-1.3443650115085903,1,0.19820641632262154,3.238843562327164,1.0
-0.9296141544186242,1.215419110033447,1,-1.0089083122946891,-0.6531292353031236,1.0
-1.8123139916180013,-1.2690772432279422,0,0.43962936204608366,-1.1396118341593353,0.0
0.025107717062071003,0.010814817543076486,0,-0.0432165294008406,0.31983596240929946,1.0
-0.008177532175997978,0.6131169637882617,1,0.43962936204608366,-0.6531292353031236,1.0
-0.416276372831942,0.010814817543076486,0,0.43962936204608366,-0.1666466364469121,0.0
0.20158341073587438,1.3659946465947432,1,0.19820641632262154,-0.1666466364469121,1.0
-0.008177532175997978,0.8389802686302062,1,-0.0432165294008406,-0.1666466364469121,0.0
-0.5541416640185943,-0.5914873287021087,0,0.43962936204608366,0.31983596240929946,0.0
1.725306850389876,1.7424334879979841,0,-0.2846394751243027,0.806318561265511,0.0
-1.2180405038178963,1.1401313417527987,1,0.922475253493008,0.806318561265511,1.0
1.3508164741925346,1.1401313417527987,1,-0.767485366571227,-0.1666466364469121,0.0
-0.008177532175997978,1.6671457197173358,0,0.6810523077695458,-0.1666466364469121,1.0
1.0913541843285763,1.215419110033447,0,0.922475253493008,-0.1666466364469121,0.0
-1.607148765362735,-1.2690772432279422,0,0.6810523077695458,-1.1396118341593353,0.0
1.085935693795003,0.23667812238502095,1,0.19820641632262154,-1.1396118341593353,1.0
1.3452955394826238,1.215419110033447,1,-1.0089083122946891,-0.1666466364469121,0.0
-0.7866249423257174,-1.720803852911831,1,-1.2503312580181514,-1.1396118341593353,1.0
1.3864819445249432,-0.29033625557951614,1,-0.767485366571227,-1.1396118341593353,1.0
-0.6613917527048856,-0.21504848729886797,1,-1.2503312580181514,0.806318561265511,1.0
0.8106471659374371,-0.13976071901821982,1,0.6810523077695458,0.31983596240929946,1.0
1.3571525931129726,0.010814817543076486,0,-0.5260624208477649,-1.1396118341593353,0.0
-0.7251454278293795,1.215419110033447,1,0.6810523077695458,3.238843562327164,0.0
-0.060410219490987634,-1.4196527797892384,1,-0.2846394751243027,-0.1666466364469121,1.0
0.5967326159421252,1.2907068783140951,1,0.19820641632262154,-0.1666466364469121,0.0
0.7122757664800813,1.7424334879979841,0,0.922475253493008,-0.1666466364469121,0.0
0.24669465728226964,-0.21504848729886797,0,-0.0432165294008406,3.238843562327164,0.0
-1.3634967187196716,-0.5914873287021087,0,0.922475253493008,-0.6531292353031236,0.0
0.6983153834257729,-0.44091179214081244,1,-0.0432165294008406,0.31983596240929946,0.0
1.7858102995285174,-1.193789474947294,0,-0.5260624208477649,0.31983596240929946,0.0
0.9559605461404819,0.010814817543076486,0,0.19820641632262154,-1.1396118341593353,0.0
-0.4288558613230039,0.010814817543076486,1,-0.767485366571227,0.31983596240929946,0.0
-0.9035231690326296,1.215419110033447,0,-1.2503312580181514,0.31983596240929946,0.0
-0.1342659374766668,0.9142680369108543,1,-0.2846394751243027,-0.1666466364469121,1.0
-0.013195253792696812,-0.9679261701053495,1,0.922475253493008,-0.1666466364469121,1.0
-0.11143391470716768,0.010814817543076486,0,-0.767485366571227,0.806318561265511,0.0
0.9873608650068123,0.8389802686302062,1,-0.2846394751243027,-0.6531292353031236,1.0
1.8397069595656965,-0.8173506335440532,1,0.922475253493008,-1.1396118341593353,0.0
-1.652555773923031,0.4625414272269654,1,-0.0432165294008406,0.806318561265511,0.0
-0.41582092500695983,-1.193789474947294,1,-0.5260624208477649,0.31983596240929946,1.0
-0.008177532175997978,1.5165701831560396,1,0.19820641632262154,-1.1396118341593353,1.0
-0.008177532175997978,-1.3443650115085903,1,0.43962936204608366,-1.1396118341593353,1.0
-1.440843257162323,-1.4196527797892384,1,0.19820641632262154,-0.1666466364469121,0.0
-0.008177532175997978,0.8389802686302062,0,0.6810523077695458,0.31983596240929946,1.0
-0.9723733519700141,0.010814817543076486,0,-0.767485366571227,0.31983596240929946,1.0
-1.013860596697525,0.010814817543076486,1,-0.5260624208477649,-0.1666466364469121,1.0
-0.2709491214998327,-1.4196527797892384,1,-1.2503312580181514,-0.6531292353031236,0.0
0.33211812276108876,0.6884047320689098,1,-1.0089083122946891,0.31983596240929946,0.0
-0.8513559975006328,-0.8926384018247013,1,-0.767485366571227,0.31983596240929946,0.0
-0.008177532175997978,-1.0432139383859977,1,-1.2503312580181514,-0.1666466364469121,1.0
0.8229844835452373,-1.1185017066666458,0,-0.2846394751243027,0.31983596240929946,1.0
-0.20368406983438364,-0.8926384018247013,1,-0.5260624208477649,0.31983596240929946,0.0
-0.008177532175997978,-0.44091179214081244,1,0.43962936204608366,-0.1666466364469121,1.0
-1.3552387813440523,-1.3443650115085903,0,-1.2503312580181514,0.806318561265511,1.0
-0.8405869865979627,-1.193789474947294,0,-0.0432165294008406,0.31983596240929946,1.0
0.13512399455324745,0.9142680369108543,1,-0.5260624208477649,0.806318561265511,0.0
-1.6819996807690467,-0.06447295073757167,0,-1.0089083122946891,-0.6531292353031236,0.0
-1.2022777297349228,-0.21504848729886797,1,-1.2503312580181514,-0.1666466364469121,0.0
1.7048564039139782,0.010814817543076486,0,-0.2846394751243027,0.31983596240929946,0.0
0.1947588164158772,0.9895558051915025,1,-0.767485366571227,0.806318561265511,0.0
0.533950082271568,-0.13976071901821982,1,-0.0432165294008406,-0.1666466364469121,0.0
1.3847663177104106,-1.4949405480698867,0,0.19820641632262154,0.31983596240929946,1.0
1.2780026836194394,-0.29033625557951614,0,0.43962936204608366,3.238843562327164,1.0
0.29641960224123143,-1.720803852911831,0,-1.2503312580181514,0.31983596240929946,0.0
-0.9556958547626666,-1.2690772432279422,0,3.347444439438891,-1.1396118341593353,1.0
1.876837822669057,-1.1185017066666458,0,-0.0432165294008406,0.806318561265511,1.0
0.62572109108712,1.3659946465947432,1,-1.0089083122946891,-0.6531292353031236,0.0
1.3408067565423354,1.1401313417527987,1,-0.0432165294008406,-0.1666466364469121,1.0
-0.5578483239472897,-1.2690772432279422,1,-0.767485366571227,0.31983596240929946,0.0
-0.1916444980775925,-0.8173506335440532,0,3.347444439438891,3.238843562327164,0.0
-0.008177532175997978,-1.1185017066666458,0,-1.2503312580181514,-0.6531292353031236,0.0
0.15657889694618468,0.010814817543076486,1,0.19820641632262154,-0.6531292353031236,0.0
-0.2662277592701278,0.010814817543076486,0,-1.2503312580181514,0.31983596240929946,1.0
0.4086717933418199,0.23667812238502095,1,-0.767485366571227,-1.1396118341593353,1.0
1.0731274090497247,-0.8173506335440532,0,0.6810523077695458,-0.6531292353031236,1.0
0.835719555675733,0.763692500349558,1,-1.2503312580181514,-0.1666466364469121,0.0
1.0899572377722184,0.010814817543076486,0,0.922475253493008,-0.6531292353031236,1.0
-0.1523806380518687,1.1401313417527987,1,-0.2846394751243027,0.806318561265511,1.0
-1.7672389052171975,-1.645516084631183,0,0.43962936204608366,0.806318561265511,1.0
-0.959981376493909,0.010814817543076486,0,0.43962936204608366,-0.1666466364469121,0.0
-0.008177532175997978,1.7424334879979841,0,-0.2846394751243027,-1.1396118341593353,1.0
1.81386827071386,0.010814817543076486,1,-0.767485366571227,0.31983596240929946,0.0
0.1099142896233707,0.010814817543076486,1,-0.0432165294008406,-0.1666466364469121,1.0
-0.23528203051270624,0.010814817543076486,0,-1.0089083122946891,-1.1396118341593353,1.0
-1.7154953067988208,0.010814817543076486,0,0.922475253493008,-1.1396118341593353,0.0
-0.008177532175997978,-0.13976071901821982,0,-0.767485366571227,-1.1396118341593353,0.0
-0.9579727936279624,0.08610258582372464,1,-0.5260624208477649,-1.1396118341593353,0.0
-0.21590841923513218,1.3659946465947432,1,-1.0089083122946891,-1.1396118341593353,1.0
-0.7521754339692258,0.010814817543076486,0,0.43962936204608366,-0.1666466364469121,1.0
-1.4633014808960167,-0.6667750969827569,1,-1.0089083122946891,-1.1396118341593353,1.0
-1.454337111101111,-0.8926384018247013,0,-0.0432165294008406,0.31983596240929946,1.0
-0.5454108236470039,-0.3656240238601643,1,-0.0432165294008406,3.238843562327164,1.0
-0.008177532175997978,0.9142680369108543,1,0.19820641632262154,-0.6531292353031236,1.0
-0.008177532175997978,0.010814817543076486,0,-0.5260624208477649,-0.1666466364469121,1.0
-0.6692694025268185,1.4412824148753915,1,-0.2846394751243027,-1.1396118341593353,0.0
-1.3312229131694138,-0.06447295073757167,1,-0.0432165294008406,0.806318561265511,0.0
1.3473543982355134,0.1613903541043728,0,0.43962936204608366,3.238843562327164,0.0
1.064587235107275,0.9142680369108543,0,-0.0432165294008406,-0.1666466364469121,1.0
-1.1527677126539846,-0.13976071901821982,0,-0.767485366571227,-1.1396118341593353,1.0
1.139534170667888,-0.5914873287021087,0,-0.0432165294008406,0.806318561265511,1.0
1.830283334134766,-1.3443650115085903,1,-0.767485366571227,-0.1666466364469121,1.0
1.480010854427991,-0.9679261701053495,1,0.6810523077695458,0.806318561265511,0.0
-0.010532521237654567,-0.8173506335440532,0,-0.0432165294008406,-0.6531292353031236,0.0
-0.6837924614830324,-0.13976071901821982,1,-0.2846394751243027,-0.1666466364469121,0.0
-0.008177532175997978,-1.720803852911831,1,0.922475253493008,-0.6531292353031236,0.0
0.7080291280741425,1.6671457197173358,1,0.922475253493008,-0.1666466364469121,0.0
0.1606946402499056,0.4625414272269654,1,0.922475253493008,-0.1666466364469121,0.0
-0.008177532175997978,-1.720803852911831,1,3.347444439438891,-0.6531292353031236,0.0
-0.008177532175997978,-0.8926384018247013,0,-0.0432165294008406,-0.1666466364469121,1.0
-0.9423705622856091,1.5165701831560396,0,-1.0089083122946891,-0.6531292353031236,0.0
-0.6408538248918573,1.6671457197173358,0,0.922475253493008,-0.1666466364469121,0.0
-1.4733672442549721,-0.29033625557951614,0,-0.5260624208477649,-1.1396118341593353,0.0
0.07423563107063684,-0.6667750969827569,1,-1.2503312580181514,-1.1396118341593353,0.0
-1.0817512242301448,0.010814817543076486,0,-0.5260624208477649,0.806318561265511,0.0
0.4965291530418587,0.010814817543076486,1,-0.0432165294008406,3.238843562327164,1.0
-0.8130189203389686,1.5165701831560396,1,-1.0089083122946891,-0.6531292353031236,1.0
-0.5430218987598439,-0.5914873287021087,1,-0.0432165294008406,0.806318561265511,1.0
-1.2018659528718694,-0.5914873287021087,0,-0.5260624208477649,-0.6531292353031236,1.0
0.6320589993739659,-1.720803852911831,1,-1.0089083122946891,0.806318561265511,0.0
1.3258281099545983,1.4412824148753915,1,-0.2846394751243027,-0.1666466364469121,0.0
1.7223108807859824,0.010814817543076486,1,-0.0432165294008406,-1.1396118341593353,0.0
-0.47002683789758354,0.010814817543076486,1,-0.0432165294008406,-0.6531292353031236,1.0
-1.5139787899731214,0.3119658906656691,1,0.43962936204608366,-0.6531292353031236,0.0
-1.5450141099469652,-1.645516084631183,0,0.19820641632262154,-1.1396118341593353,0.0
1.8796714751100816,0.6884047320689098,1,3.347444439438891,0.806318561265511,0.0
